DATE,FLIGHT_NUM,WAY,HAUL,PLANE,TEAM,NUMBER,START,END
20170620,1896,Departure,Moyen,320,ASA,1,6:10:00,7:15:00
20170620,1896,Departure,Moyen,320,POLY,2,6:10:00,7:15:00
20170620,1896,Departure,Moyen,320,RZA,1,6:00:00,7:25:00
20170620,1897,Arrival,Moyen,320,POLY,2,14:00:00,15:15:00
20170620,1897,Arrival,Moyen,320,RZA,1,13:55:00,15:25:00
20170620,1897,Arrival,Moyen,320,ASA,1,14:00:00,15:15:00
20170620,7516,Departure,Moyen,320,ASA,1,6:25:00,7:30:00
20170620,7516,Departure,Moyen,320,POLY,2,6:25:00,7:30:00
20170620,7516,Departure,Moyen,320,RZA,1,6:15:00,7:40:00
20170620,7517,Arrival,Moyen,320,POLY,2,11:15:00,12:25:00
20170620,7517,Arrival,Moyen,320,RZA,1,11:10:00,12:35:00
20170620,7517,Arrival,Moyen,320,ASA,1,11:15:00,12:25:00
20170620,7518,Departure,Moyen,321,ASA,1,8:50:00,9:55:00
20170620,7518,Departure,Moyen,321,POLY,2,8:50:00,9:55:00
20170620,7518,Departure,Moyen,321,RZA,1,8:40:00,10:05:00
20170620,7521,Arrival,Moyen,320,POLY,2,11:55:00,13:10:00
20170620,7521,Arrival,Moyen,320,RZA,1,11:50:00,13:20:00
20170620,7521,Arrival,Moyen,320,ASA,1,11:55:00,13:10:00
20170620,7522,Departure,Moyen,321,ASA,1,14:05:00,15:10:00
20170620,7522,Departure,Moyen,321,POLY,2,14:05:00,15:10:00
20170620,7522,Departure,Moyen,321,RZA,1,13:55:00,15:20:00
20170620,7523,Arrival,Moyen,321,POLY,2,13:40:00,14:25:00
20170620,7523,Arrival,Moyen,321,RZA,1,13:40:00,14:25:00
20170620,7523,Arrival,Moyen,321,ASA,1,13:35:00,14:20:00
20170620,7525,Arrival,Moyen,321,POLY,2,19:40:00,20:25:00
20170620,7525,Arrival,Moyen,321,RZA,1,19:40:00,20:25:00
20170620,7525,Arrival,Moyen,321,ASA,1,19:35:00,20:20:00
20170620,7526,Departure,Moyen,321,ASA,1,20:05:00,21:10:00
20170620,7526,Departure,Moyen,321,POLY,2,20:05:00,21:10:00
20170620,7526,Departure,Moyen,321,RZA,1,19:55:00,21:20:00
20170620,7527,Arrival,Moyen,321,POLY,2,21:45:00,22:30:00
20170620,7527,Arrival,Moyen,321,RZA,1,21:45:00,22:30:00
20170620,7527,Arrival,Moyen,321,ASA,1,21:45:00,22:25:00
20170620,7529,Arrival,Moyen,321,POLY,2,8:25:00,9:10:00
20170620,7529,Arrival,Moyen,321,RZA,1,8:25:00,9:10:00
20170620,7529,Arrival,Moyen,321,ASA,1,8:25:00,9:05:00
20170620,7588,Departure,Moyen,319,POLY,1,8:10:00,8:25:00
20170620,7588,Departure,Moyen,319,RZA,1,7:10:00,8:40:00
20170620,7589,Arrival,Moyen,319,RZA,1,12:35:00,14:15:00
20170620,7621,Arrival,Moyen,321,POLY,2,7:25:00,8:40:00
20170620,7621,Arrival,Moyen,321,RZA,1,7:20:00,8:50:00
20170620,7621,Arrival,Moyen,321,ASA,1,7:25:00,8:40:00
20170620,7622,Departure,Moyen,321,ASA,1,9:20:00,10:25:00
20170620,7622,Departure,Moyen,321,POLY,2,9:20:00,10:25:00
20170620,7622,Departure,Moyen,321,RZA,1,9:10:00,10:35:00
20170620,7624,Departure,Moyen,319,POLY,1,13:05:00,13:20:00
20170620,7624,Departure,Moyen,319,RZA,1,12:05:00,13:35:00
20170620,7625,Arrival,Moyen,321,POLY,2,11:40:00,12:55:00
20170620,7625,Arrival,Moyen,321,RZA,1,11:35:00,13:05:00
20170620,7625,Arrival,Moyen,321,ASA,1,11:40:00,12:55:00
20170620,7626,Departure,Moyen,318,POLY,1,18:20:00,18:35:00
20170620,7626,Departure,Moyen,318,RZA,1,17:20:00,18:50:00
20170620,7627,Arrival,Moyen,321,POLY,2,13:25:00,14:10:00
20170620,7627,Arrival,Moyen,321,RZA,1,13:25:00,14:10:00
20170620,7627,Arrival,Moyen,321,ASA,1,13:25:00,14:05:00
20170620,7629,Arrival,Moyen,319,POLY,1,16:25:00,17:30:00
20170620,7629,Arrival,Moyen,319,RZA,1,16:15:00,17:45:00
20170620,7630,Departure,Moyen,321,ASA,1,20:10:00,21:15:00
20170620,7630,Departure,Moyen,321,POLY,2,20:10:00,21:15:00
20170620,7630,Departure,Moyen,321,RZA,1,20:00:00,21:25:00
20170620,7633,Arrival,Moyen,318,POLY,1,21:40:00,21:55:00
20170620,7633,Arrival,Moyen,318,RZA,1,21:40:00,22:25:00
20170620,7634,Departure,Moyen,319,POLY,1,16:00:00,16:15:00
20170620,7634,Departure,Moyen,319,RZA,1,15:00:00,16:30:00
20170620,7637,Arrival,Moyen,319,POLY,1,19:25:00,19:40:00
20170620,7637,Arrival,Moyen,319,RZA,1,19:25:00,20:10:00
20170620,7643,Arrival,Moyen,320,POLY,2,13:15:00,14:25:00
20170620,7643,Arrival,Moyen,320,RZA,1,13:10:00,14:35:00
20170620,7643,Arrival,Moyen,320,ASA,1,13:10:00,14:25:00
20170620,7645,Arrival,Moyen,320,POLY,2,15:55:00,17:10:00
20170620,7645,Arrival,Moyen,320,RZA,1,15:50:00,17:20:00
20170620,7645,Arrival,Moyen,320,ASA,1,15:55:00,17:10:00
20170620,7648,Departure,Moyen,320,ASA,1,20:05:00,21:10:00
20170620,7648,Departure,Moyen,320,POLY,2,20:05:00,21:10:00
20170620,7648,Departure,Moyen,320,RZA,1,19:55:00,21:20:00
20170620,7649,Arrival,Moyen,320,POLY,2,19:40:00,20:55:00
20170620,7649,Arrival,Moyen,320,RZA,1,19:35:00,21:05:00
20170620,7649,Arrival,Moyen,320,ASA,1,19:40:00,20:55:00
20170620,7651,Arrival,Moyen,320,POLY,2,7:25:00,8:40:00
20170620,7651,Arrival,Moyen,320,RZA,1,7:20:00,8:50:00
20170620,7651,Arrival,Moyen,320,ASA,1,7:25:00,8:40:00
20170620,7652,Departure,Moyen,320,ASA,1,9:25:00,10:30:00
20170620,7652,Departure,Moyen,320,POLY,2,9:25:00,10:30:00
20170620,7652,Departure,Moyen,320,RZA,1,9:15:00,10:40:00
20170620,7660,Departure,Moyen,319,POLY,1,7:15:00,7:30:00
20170620,7660,Departure,Moyen,319,RZA,1,6:15:00,7:45:00
20170620,7662,Departure,Moyen,321,ASA,1,9:00:00,10:05:00
20170620,7662,Departure,Moyen,321,POLY,2,9:00:00,10:05:00
20170620,7662,Departure,Moyen,321,RZA,1,8:50:00,10:15:00
20170620,7663,Arrival,Moyen,321,POLY,2,11:55:00,13:10:00
20170620,7663,Arrival,Moyen,321,RZA,1,11:50:00,13:20:00
20170620,7663,Arrival,Moyen,321,ASA,1,11:55:00,13:10:00
20170620,7665,Arrival,Moyen,320,POLY,2,13:55:00,15:20:00
20170620,7665,Arrival,Moyen,320,RZA,1,13:50:00,15:30:00
20170620,7665,Arrival,Moyen,320,ASA,1,13:55:00,15:20:00
20170620,7667,Arrival,Moyen,321,POLY,2,16:40:00,18:00:00
20170620,7667,Arrival,Moyen,321,RZA,1,16:35:00,18:10:00
20170620,7667,Arrival,Moyen,321,ASA,1,16:35:00,18:00:00
20170620,7669,Arrival,Moyen,319,POLY,1,10:55:00,11:10:00
20170620,7669,Arrival,Moyen,319,RZA,1,10:55:00,11:40:00
20170620,7671,Arrival,Moyen,320,POLY,2,20:35:00,21:50:00
20170620,7671,Arrival,Moyen,320,RZA,1,20:30:00,22:00:00
20170620,7671,Arrival,Moyen,320,ASA,1,20:30:00,21:50:00
20170620,7673,Arrival,Moyen,321,POLY,2,8:30:00,9:15:00
20170620,7673,Arrival,Moyen,321,RZA,1,8:30:00,9:15:00
20170620,7673,Arrival,Moyen,321,ASA,1,8:30:00,9:10:00
20170620,7680,Departure,Moyen,319,POLY,1,12:35:00,12:50:00
20170620,7680,Departure,Moyen,319,RZA,1,11:35:00,13:05:00
20170620,7681,Arrival,Moyen,320,POLY,2,7:40:00,8:25:00
20170620,7681,Arrival,Moyen,320,RZA,1,7:40:00,8:25:00
20170620,7681,Arrival,Moyen,320,ASA,1,7:35:00,8:15:00
20170620,7683,Arrival,Moyen,319,POLY,1,16:15:00,17:20:00
20170620,7683,Arrival,Moyen,319,RZA,1,16:05:00,17:35:00
20170620,7684,Departure,Moyen,320,ASA,1,20:20:00,21:25:00
20170620,7684,Departure,Moyen,320,POLY,2,20:20:00,21:25:00
20170620,7684,Departure,Moyen,320,RZA,1,20:10:00,21:35:00
20170620,7685,Arrival,Moyen,318,POLY,1,22:10:00,22:25:00
20170620,7685,Arrival,Moyen,318,RZA,1,22:10:00,22:55:00
20170620,7686,Departure,Moyen,318,POLY,1,18:40:00,18:55:00
20170620,7686,Departure,Moyen,318,RZA,1,17:40:00,19:10:00
20170620,7688,Departure,Moyen,318,POLY,1,7:25:00,8:40:00
20170620,7689,Arrival,Moyen,318,RZA,1,11:45:00,13:25:00
20170620,7700,Departure,Moyen,318,POLY,1,7:05:00,7:20:00
20170620,7700,Departure,Moyen,318,RZA,1,6:05:00,7:35:00
20170620,7701,Arrival,Moyen,321,POLY,2,11:35:00,12:50:00
20170620,7701,Arrival,Moyen,321,RZA,1,11:30:00,13:00:00
20170620,7701,Arrival,Moyen,321,ASA,1,11:35:00,12:50:00
20170620,7702,Departure,Moyen,320,ASA,1,9:00:00,10:05:00
20170620,7702,Departure,Moyen,320,POLY,2,9:00:00,10:05:00
20170620,7702,Departure,Moyen,320,RZA,1,8:50:00,10:15:00
20170620,7703,Arrival,Moyen,320,POLY,2,13:40:00,15:00:00
20170620,7703,Arrival,Moyen,320,RZA,1,13:35:00,15:10:00
20170620,7703,Arrival,Moyen,320,ASA,1,13:40:00,15:00:00
20170620,7705,Arrival,Moyen,318,POLY,1,10:55:00,11:10:00
20170620,7705,Arrival,Moyen,318,RZA,1,10:55:00,11:40:00
20170620,7708,Departure,Moyen,318,POLY,1,18:05:00,18:20:00
20170620,7708,Departure,Moyen,318,RZA,1,17:05:00,18:35:00
20170620,7709,Arrival,Moyen,320,POLY,2,19:35:00,20:50:00
20170620,7709,Arrival,Moyen,320,RZA,1,19:30:00,21:00:00
20170620,7709,Arrival,Moyen,320,ASA,1,19:35:00,20:50:00
20170620,7711,Arrival,Moyen,320,POLY,2,8:35:00,9:20:00
20170620,7711,Arrival,Moyen,320,RZA,1,8:35:00,9:20:00
20170620,7711,Arrival,Moyen,320,ASA,1,8:35:00,9:10:00
20170620,7715,Arrival,Moyen,318,POLY,1,21:55:00,22:10:00
20170620,7715,Arrival,Moyen,318,RZA,1,21:55:00,22:40:00
20170620,7721,Arrival,Moyen,320,POLY,2,7:00:00,8:10:00
20170620,7721,Arrival,Moyen,320,RZA,1,6:55:00,8:20:00
20170620,7721,Arrival,Moyen,320,ASA,1,6:55:00,8:10:00
20170620,7725,Arrival,Moyen,321,POLY,2,12:15:00,13:30:00
20170620,7725,Arrival,Moyen,321,RZA,1,12:10:00,13:40:00
20170620,7725,Arrival,Moyen,321,ASA,1,12:15:00,13:30:00
20170620,7727,Arrival,Moyen,318,POLY,1,15:30:00,16:35:00
20170620,7727,Arrival,Moyen,318,RZA,1,15:20:00,16:50:00
20170620,7728,Departure,Moyen,320,ASA,1,20:30:00,21:35:00
20170620,7728,Departure,Moyen,320,POLY,2,20:30:00,21:35:00
20170620,7728,Departure,Moyen,320,RZA,1,20:20:00,21:45:00
20170620,7731,Arrival,Moyen,320,POLY,2,19:40:00,20:25:00
20170620,7731,Arrival,Moyen,320,RZA,1,19:40:00,20:25:00
20170620,7731,Arrival,Moyen,320,ASA,1,19:40:00,20:15:00
20170620,7732,Departure,Moyen,318,POLY,1,20:35:00,21:40:00
20170620,7733,Arrival,Moyen,318,POLY,1,19:40:00,19:55:00
20170620,7733,Arrival,Moyen,318,RZA,1,19:40:00,20:25:00
20170620,7736,Departure,Moyen,318,POLY,1,10:10:00,10:25:00
20170620,7736,Departure,Moyen,318,RZA,1,9:10:00,10:40:00
20170620,7737,Arrival,Moyen,318,POLY,1,7:25:00,8:40:00
20170620,7737,Arrival,Moyen,318,RZA,1,7:15:00,8:55:00
20170620,7738,Departure,Moyen,318,POLY,1,15:45:00,16:45:00
20170620,7739,Arrival,Moyen,318,POLY,1,13:35:00,13:50:00
20170620,7739,Arrival,Moyen,318,RZA,1,13:35:00,14:20:00
20170620,7,Departure,Long,388,ASA,3,12:25:00,13:55:00
20170620,7,Departure,Long,388,POLY,1,12:10:00,13:55:00
20170620,7,Departure,Long,388,POLY,1,12:25:00,13:55:00
20170620,7,Departure,Long,388,RZA,1,12:10:00,14:00:00
20170620,7,Departure,Long,388,POLY,2,13:30:00,13:50:00
20170620,8,Arrival,Long,388,ASA,3,8:00:00,8:55:00
20170620,8,Arrival,Long,388,POLY,2,8:00:00,8:55:00
20170620,8,Arrival,Long,388,POLY,1,8:00:00,8:55:00
20170620,8,Arrival,Long,388,RZA,1,8:00:00,8:55:00
20170620,8,Arrival,Long,388,POLY,1,7:55:00,8:25:00
20170620,9,Departure,Long,772,ASA,3,17:45:00,19:15:00
20170620,9,Departure,Long,772,POLY,1,17:30:00,19:15:00
20170620,9,Departure,Long,772,POLY,1,17:45:00,19:15:00
20170620,9,Departure,Long,772,RZA,1,17:30:00,19:20:00
20170620,10,Arrival,Long,772,ASA,3,12:25:00,14:55:00
20170620,10,Arrival,Long,772,POLY,2,12:25:00,14:55:00
20170620,10,Arrival,Long,772,RZA,1,12:20:00,15:05:00
20170620,11,Departure,Long,388,ASA,3,15:25:00,16:55:00
20170620,11,Departure,Long,388,POLY,1,15:10:00,16:55:00
20170620,11,Departure,Long,388,POLY,1,15:25:00,16:55:00
20170620,11,Departure,Long,388,RZA,1,15:10:00,17:00:00
20170620,11,Departure,Long,388,POLY,2,16:30:00,16:50:00
20170620,12,Arrival,Long,388,ASA,3,11:00:00,11:55:00
20170620,12,Arrival,Long,388,POLY,2,11:00:00,11:55:00
20170620,12,Arrival,Long,388,POLY,1,11:00:00,11:55:00
20170620,12,Arrival,Long,388,RZA,1,11:00:00,11:55:00
20170620,12,Arrival,Long,388,POLY,1,10:55:00,11:25:00
20170620,23,Departure,Long,77W,ASA,3,7:05:00,8:35:00
20170620,23,Departure,Long,77W,POLY,1,6:50:00,8:35:00
20170620,23,Departure,Long,77W,POLY,1,7:05:00,8:35:00
20170620,23,Departure,Long,77W,RZA,1,6:50:00,8:40:00
20170620,24,Arrival,Long,772,ASA,2,5:30:00,6:25:00
20170620,24,Arrival,Long,772,POLY,2,5:30:00,6:25:00
20170620,24,Arrival,Long,772,RZA,1,5:30:00,6:25:00
20170620,28,Arrival,Long,772,ASA,2,10:25:00,11:20:00
20170620,28,Arrival,Long,772,POLY,2,10:25:00,11:20:00
20170620,28,Arrival,Long,772,RZA,1,10:25:00,11:20:00
20170620,55,Departure,Long,388,ASA,3,12:10:00,13:40:00
20170620,55,Departure,Long,388,POLY,1,11:55:00,13:40:00
20170620,55,Departure,Long,388,POLY,1,12:10:00,13:40:00
20170620,55,Departure,Long,388,RZA,1,11:55:00,13:45:00
20170620,55,Departure,Long,388,POLY,2,13:15:00,13:35:00
20170620,56,Arrival,Long,388,ASA,3,7:30:00,8:25:00
20170620,56,Arrival,Long,388,POLY,2,7:30:00,8:25:00
20170620,56,Arrival,Long,388,POLY,1,7:30:00,8:25:00
20170620,56,Arrival,Long,388,RZA,1,7:30:00,8:25:00
20170620,56,Arrival,Long,388,POLY,1,7:25:00,7:55:00
20170620,66,Arrival,Long,388,ASA,3,10:50:00,11:45:00
20170620,66,Arrival,Long,388,POLY,2,10:50:00,11:45:00
20170620,66,Arrival,Long,388,POLY,1,10:50:00,11:45:00
20170620,66,Arrival,Long,388,RZA,1,10:50:00,11:45:00
20170620,66,Arrival,Long,388,POLY,1,10:45:00,11:15:00
20170620,67,Departure,Long,388,ASA,3,9:05:00,10:35:00
20170620,67,Departure,Long,388,POLY,1,8:50:00,10:35:00
20170620,67,Departure,Long,388,POLY,1,9:05:00,10:35:00
20170620,67,Departure,Long,388,RZA,1,8:50:00,10:40:00
20170620,67,Departure,Long,388,POLY,2,10:10:00,10:30:00
20170620,70,Arrival,Long,772,ASA,3,13:40:00,16:10:00
20170620,70,Arrival,Long,772,POLY,2,13:40:00,16:10:00
20170620,70,Arrival,Long,772,RZA,1,13:35:00,16:20:00
20170620,73,Departure,Long,77W,ASA,3,11:55:00,13:25:00
20170620,73,Departure,Long,77W,POLY,1,11:40:00,13:25:00
20170620,73,Departure,Long,77W,POLY,1,11:55:00,13:25:00
20170620,73,Departure,Long,77W,RZA,1,11:40:00,13:30:00
20170620,77,Departure,Long,772,ASA,3,16:55:00,18:25:00
20170620,77,Departure,Long,772,POLY,1,16:40:00,18:25:00
20170620,77,Departure,Long,772,POLY,1,16:55:00,18:25:00
20170620,77,Departure,Long,772,RZA,1,16:40:00,18:30:00
20170620,83,Departure,Long,772,ASA,3,14:20:00,15:50:00
20170620,83,Departure,Long,772,POLY,1,14:05:00,15:50:00
20170620,83,Departure,Long,772,POLY,1,14:20:00,15:50:00
20170620,83,Departure,Long,772,RZA,1,14:05:00,15:55:00
20170620,84,Arrival,Long,388,ASA,3,10:35:00,11:30:00
20170620,84,Arrival,Long,388,POLY,2,10:35:00,11:30:00
20170620,84,Arrival,Long,388,POLY,1,10:35:00,11:30:00
20170620,84,Arrival,Long,388,RZA,1,10:35:00,11:30:00
20170620,84,Arrival,Long,388,POLY,1,10:30:00,11:00:00
20170620,85,Departure,Long,388,ASA,3,8:55:00,10:25:00
20170620,85,Departure,Long,388,POLY,1,8:40:00,10:25:00
20170620,85,Departure,Long,388,POLY,1,8:55:00,10:25:00
20170620,85,Departure,Long,388,RZA,1,8:40:00,10:30:00
20170620,85,Departure,Long,388,POLY,2,10:00:00,10:20:00
20170620,86,Arrival,Long,772,ASA,2,16:40:00,17:35:00
20170620,86,Arrival,Long,772,POLY,2,16:40:00,17:35:00
20170620,86,Arrival,Long,772,RZA,1,16:40:00,17:35:00
20170620,91,Departure,Long,77W,ASA,3,12:35:00,14:05:00
20170620,91,Departure,Long,77W,POLY,1,12:20:00,14:05:00
20170620,91,Departure,Long,77W,POLY,1,12:35:00,14:05:00
20170620,91,Departure,Long,77W,RZA,1,12:20:00,14:10:00
20170620,100,Arrival,Long,77W,ASA,2,10:45:00,11:40:00
20170620,100,Arrival,Long,77W,POLY,2,10:45:00,11:40:00
20170620,100,Arrival,Long,77W,RZA,1,10:45:00,11:40:00
20170620,103,Departure,Long,772,ASA,3,22:05:00,23:35:00
20170620,103,Departure,Long,772,POLY,1,21:50:00,23:35:00
20170620,103,Departure,Long,772,POLY,1,22:05:00,23:35:00
20170620,103,Departure,Long,772,RZA,1,21:50:00,23:40:00
20170620,108,Arrival,Long,772,ASA,2,5:40:00,6:35:00
20170620,108,Arrival,Long,772,POLY,2,5:40:00,6:35:00
20170620,108,Arrival,Long,772,RZA,1,5:40:00,6:35:00
20170620,112,Arrival,Long,388,ASA,3,5:25:00,6:20:00
20170620,112,Arrival,Long,388,POLY,2,5:25:00,6:20:00
20170620,112,Arrival,Long,388,POLY,1,5:25:00,6:20:00
20170620,112,Arrival,Long,388,RZA,1,5:25:00,6:20:00
20170620,112,Arrival,Long,388,POLY,1,5:20:00,5:50:00
20170620,117,Departure,Long,77W,ASA,3,22:10:00,23:40:00
20170620,117,Departure,Long,77W,POLY,1,21:55:00,23:40:00
20170620,117,Departure,Long,77W,POLY,1,22:10:00,23:40:00
20170620,117,Departure,Long,77W,RZA,1,21:55:00,23:45:00
20170620,118,Arrival,Long,772,ASA,2,16:20:00,17:15:00
20170620,118,Arrival,Long,772,POLY,2,16:20:00,17:15:00
20170620,118,Arrival,Long,772,RZA,1,16:20:00,17:15:00
20170620,126,Arrival,Long,77W,ASA,2,13:35:00,14:30:00
20170620,126,Arrival,Long,77W,POLY,2,13:35:00,14:30:00
20170620,126,Arrival,Long,77W,RZA,1,13:35:00,14:30:00
20170620,129,Departure,Long,77W,ASA,3,12:45:00,14:15:00
20170620,129,Departure,Long,77W,POLY,1,12:30:00,14:15:00
20170620,129,Departure,Long,77W,POLY,1,12:45:00,14:15:00
20170620,129,Departure,Long,77W,RZA,1,12:30:00,14:20:00
20170620,140,Arrival,Long,332,ASA,2,16:30:00,17:25:00
20170620,140,Arrival,Long,332,POLY,2,16:30:00,17:25:00
20170620,140,Arrival,Long,332,RZA,1,16:30:00,17:25:00
20170620,145,Departure,Long,332,ASA,3,14:05:00,15:35:00
20170620,145,Departure,Long,332,POLY,1,13:50:00,15:35:00
20170620,145,Departure,Long,332,POLY,1,14:05:00,15:35:00
20170620,145,Departure,Long,332,RZA,1,13:50:00,15:40:00
20170620,150,Arrival,Long,332,ASA,2,6:05:00,7:00:00
20170620,150,Arrival,Long,332,POLY,2,6:05:00,7:00:00
20170620,150,Arrival,Long,332,RZA,1,6:05:00,7:00:00
20170620,154,Arrival,Long,332,ASA,2,10:45:00,11:40:00
20170620,154,Arrival,Long,332,POLY,2,10:45:00,11:40:00
20170620,154,Arrival,Long,332,RZA,1,10:45:00,11:40:00
20170620,168,Arrival,Long,332,ASA,2,7:35:00,8:30:00
20170620,168,Arrival,Long,332,POLY,2,7:35:00,8:30:00
20170620,168,Arrival,Long,332,RZA,1,7:35:00,8:30:00
20170620,179,Departure,Long,388,ASA,3,9:45:00,11:15:00
20170620,179,Departure,Long,388,POLY,1,9:30:00,11:15:00
20170620,179,Departure,Long,388,POLY,1,9:45:00,11:15:00
20170620,179,Departure,Long,388,RZA,1,9:30:00,11:20:00
20170620,179,Departure,Long,388,POLY,2,10:50:00,11:10:00
20170620,180,Arrival,Long,388,ASA,3,13:10:00,14:05:00
20170620,180,Arrival,Long,388,POLY,2,13:10:00,14:05:00
20170620,180,Arrival,Long,388,POLY,1,13:10:00,14:05:00
20170620,180,Arrival,Long,388,RZA,1,13:10:00,14:05:00
20170620,180,Arrival,Long,388,POLY,1,13:05:00,13:35:00
20170620,186,Arrival,Long,77W,ASA,2,5:40:00,6:35:00
20170620,186,Arrival,Long,77W,POLY,2,5:40:00,6:35:00
20170620,186,Arrival,Long,77W,RZA,1,5:40:00,6:35:00
20170620,189,Departure,Long,77W,ASA,3,22:15:00,23:45:00
20170620,189,Departure,Long,77W,POLY,1,22:00:00,23:45:00
20170620,189,Departure,Long,77W,POLY,1,22:15:00,23:45:00
20170620,189,Departure,Long,77W,RZA,1,22:00:00,23:50:00
20170620,192,Arrival,Long,332,ASA,3,8:05:00,10:25:00
20170620,192,Arrival,Long,332,POLY,2,8:05:00,10:25:00
20170620,192,Arrival,Long,332,RZA,1,8:00:00,10:35:00
20170620,218,Arrival,Long,772,ASA,3,7:50:00,10:20:00
20170620,218,Arrival,Long,772,POLY,2,7:50:00,10:20:00
20170620,218,Arrival,Long,772,RZA,1,7:45:00,10:30:00
20170620,219,Departure,Long,772,ASA,3,9:55:00,11:25:00
20170620,219,Departure,Long,772,POLY,1,9:40:00,11:25:00
20170620,219,Departure,Long,772,POLY,1,9:55:00,11:25:00
20170620,219,Departure,Long,772,RZA,1,9:40:00,11:30:00
20170620,226,Arrival,Long,332,ASA,2,5:55:00,6:50:00
20170620,226,Arrival,Long,332,POLY,2,5:55:00,6:50:00
20170620,226,Arrival,Long,332,RZA,1,5:55:00,6:50:00
20170620,257,Departure,Long,77W,ASA,3,19:35:00,21:05:00
20170620,257,Departure,Long,77W,POLY,1,19:20:00,21:05:00
20170620,257,Departure,Long,77W,POLY,1,19:35:00,21:05:00
20170620,257,Departure,Long,77W,RZA,1,19:20:00,21:10:00
20170620,258,Arrival,Long,77W,ASA,2,5:50:00,6:45:00
20170620,258,Arrival,Long,77W,POLY,2,5:50:00,6:45:00
20170620,258,Arrival,Long,77W,RZA,1,5:50:00,6:45:00
20170620,259,Departure,Long,772,ASA,3,11:55:00,13:25:00
20170620,259,Departure,Long,772,POLY,1,11:40:00,13:25:00
20170620,259,Departure,Long,772,POLY,1,11:55:00,13:25:00
20170620,259,Departure,Long,772,RZA,1,11:40:00,13:30:00
20170620,265,Departure,Long,77W,ASA,3,11:55:00,13:25:00
20170620,265,Departure,Long,77W,POLY,1,11:40:00,13:25:00
20170620,265,Departure,Long,77W,POLY,1,11:55:00,13:25:00
20170620,265,Departure,Long,77W,RZA,1,11:40:00,13:30:00
20170620,268,Arrival,Long,77W,ASA,2,13:35:00,14:30:00
20170620,268,Arrival,Long,77W,POLY,2,13:35:00,14:30:00
20170620,268,Arrival,Long,77W,RZA,1,13:35:00,14:30:00
20170620,275,Departure,Long,77W,ASA,3,22:10:00,23:40:00
20170620,275,Departure,Long,77W,POLY,1,21:55:00,23:40:00
20170620,275,Departure,Long,77W,POLY,1,22:10:00,23:40:00
20170620,275,Departure,Long,77W,RZA,1,21:55:00,23:45:00
20170620,276,Arrival,Long,77W,ASA,2,16:15:00,17:10:00
20170620,276,Arrival,Long,77W,POLY,2,16:15:00,17:10:00
20170620,276,Arrival,Long,77W,RZA,1,16:15:00,17:10:00
20170620,277,Departure,Long,77W,ASA,3,12:20:00,13:50:00
20170620,277,Departure,Long,77W,POLY,1,12:05:00,13:50:00
20170620,277,Departure,Long,77W,POLY,1,12:20:00,13:50:00
20170620,277,Departure,Long,77W,RZA,1,12:05:00,13:55:00
20170620,292,Arrival,Long,772,ASA,2,16:00:00,16:55:00
20170620,292,Arrival,Long,772,POLY,2,16:00:00,16:55:00
20170620,292,Arrival,Long,772,RZA,1,16:00:00,16:55:00
20170620,294,Arrival,Long,77W,ASA,2,4:15:00,5:10:00
20170620,294,Arrival,Long,77W,POLY,2,4:15:00,5:10:00
20170620,294,Arrival,Long,77W,RZA,1,4:15:00,5:10:00
20170620,307,Departure,Long,332,ASA,3,9:25:00,10:55:00
20170620,307,Departure,Long,332,POLY,1,9:10:00,10:55:00
20170620,307,Departure,Long,332,POLY,1,9:25:00,10:55:00
20170620,307,Departure,Long,332,RZA,1,9:10:00,11:00:00
20170620,322,Arrival,Long,332,ASA,2,11:00:00,11:55:00
20170620,322,Arrival,Long,332,POLY,2,11:00:00,11:55:00
20170620,322,Arrival,Long,332,RZA,1,11:00:00,11:55:00
20170620,323,Departure,Long,332,ASA,3,17:15:00,18:45:00
20170620,323,Departure,Long,332,POLY,1,17:00:00,18:45:00
20170620,323,Departure,Long,332,POLY,1,17:15:00,18:45:00
20170620,323,Departure,Long,332,RZA,1,17:00:00,18:50:00
20170620,334,Arrival,Long,77W,ASA,2,7:50:00,8:55:00
20170620,334,Arrival,Long,77W,POLY,2,7:50:00,8:55:00
20170620,334,Arrival,Long,77W,RZA,1,7:50:00,8:55:00
20170620,339,Departure,Long,772,ASA,3,14:05:00,15:35:00
20170620,339,Departure,Long,772,POLY,1,13:50:00,15:35:00
20170620,339,Departure,Long,772,POLY,1,14:05:00,15:35:00
20170620,339,Departure,Long,772,RZA,1,13:50:00,15:40:00
20170620,343,Departure,Long,772,ASA,3,14:10:00,15:50:00
20170620,343,Departure,Long,772,POLY,1,13:55:00,15:50:00
20170620,343,Departure,Long,772,POLY,1,14:10:00,15:50:00
20170620,343,Departure,Long,772,RZA,1,13:55:00,15:55:00
20170620,348,Arrival,Long,77W,ASA,2,7:50:00,8:45:00
20170620,348,Arrival,Long,77W,POLY,2,7:50:00,8:45:00
20170620,348,Arrival,Long,77W,RZA,1,7:50:00,8:45:00
20170620,349,Departure,Long,77W,ASA,3,17:10:00,18:40:00
20170620,349,Departure,Long,77W,POLY,1,16:55:00,18:40:00
20170620,349,Departure,Long,77W,POLY,1,17:10:00,18:40:00
20170620,349,Departure,Long,77W,RZA,1,16:55:00,18:45:00
20170620,350,Arrival,Long,77W,ASA,2,10:40:00,11:35:00
